# Samples per Second per Channel acquired: 10000.000000
# X	Y	SUM	
-0.0118	-0.0348	0.5996	
-0.0125	-0.0355	0.6003	
-0.0135	-0.0348	0.6003	
-0.0102	-0.0342	0.5996	
-0.0102	-0.0332	0.5993	
-0.0082	-0.0335	0.5993	
-0.0082	-0.0342	0.5996	
-0.0085	-0.0332	0.5996	
-0.0108	-0.0345	0.6000	
-0.0135	-0.0345	0.5996	
-0.0151	-0.0352	0.6006	
-0.0131	-0.0361	0.6006	
-0.0122	-0.0355	0.6003	
-0.0079	-0.0335	0.5996	
-0.0079	-0.0335	0.5996	
-0.0072	-0.0342	0.5996	
-0.0066	-0.0338	0.6006	
-0.0102	-0.0345	0.6000	
-0.0122	-0.0348	0.6016	
-0.0118	-0.0358	0.6006	
-0.0108	-0.0352	0.6003	
-0.0138	-0.0368	0.6023	
-0.0161	-0.0368	0.6026	
-0.0164	-0.0381	0.6029	
-0.0171	-0.0378	0.6029	
-0.0177	-0.0371	0.6023	
-0.0168	-0.0368	0.6023	
-0.0158	-0.0375	0.6029	
-0.0164	-0.0371	0.6026	
-0.0154	-0.0375	0.6029	
-0.0148	-0.0368	0.6026	
-0.0115	-0.0365	0.6013	
-0.0105	-0.0365	0.6016	
-0.0118	-0.0361	0.6026	
-0.0112	-0.0371	0.6023	
-0.0135	-0.0375	0.6029	
-0.0128	-0.0368	0.6026	
-0.0108	-0.0361	0.6019	
-0.0102	-0.0371	0.6019	
-0.0079	-0.0365	0.6016	
-0.0089	-0.0365	0.6016	
-0.0062	-0.0358	0.6019	
-0.0062	-0.0355	0.6013	
-0.0059	-0.0348	0.6016	
-0.0066	-0.0348	0.6019	
-0.0049	-0.0342	0.6009	
-0.0062	-0.0345	0.6009	
-0.0089	-0.0355	0.6019	
-0.0102	-0.0348	0.6026	
-0.0105	-0.0358	0.6023	
-0.0089	-0.0355	0.6019	
-0.0075	-0.0352	0.6009	
-0.0082	-0.0355	0.6016	
-0.0072	-0.0352	0.6016	
-0.0085	-0.0368	0.6016	
-0.0089	-0.0355	0.6009	
-0.0102	-0.0358	0.6000	
-0.0089	-0.0371	0.6016	
-0.0118	-0.0371	0.6009	
-0.0102	-0.0371	0.6013	
-0.0085	-0.0361	0.6013	
-0.0079	-0.0365	0.6016	
-0.0115	-0.0378	0.6013	
-0.0108	-0.0361	0.6009	
-0.0069	-0.0365	0.6009	
-0.0069	-0.0368	0.6013	
-0.0072	-0.0361	0.6000	
-0.0052	-0.0352	0.6006	
-0.0043	-0.0348	0.6006	
-0.0079	-0.0365	0.6006	
-0.0095	-0.0371	0.6006	
-0.0098	-0.0371	0.6009	
-0.0125	-0.0375	0.6009	
-0.0148	-0.0375	0.6016	
-0.0138	-0.0375	0.6009	
-0.0112	-0.0375	0.6009	
-0.0082	-0.0358	0.6003	
-0.0072	-0.0358	0.6013	
-0.0036	-0.0345	0.6003	
0.0007	-0.0332	0.6000	
0.0017	-0.0335	0.5996	
0.0017	-0.0332	0.6006	
-0.0006	-0.0342	0.6003	
0.0007	-0.0338	0.6009	
0.0000	-0.0338	0.6000	
0.0023	-0.0332	0.6009	
0.0043	-0.0329	0.6013	
