# Samples per Second per Channel acquired: 10000.000000
# X	Y	SUM	
-0.0595	-0.0957	1.6289	
-0.0694	-0.0976	1.6319	
-0.0759	-0.0983	1.6322	
-0.0766	-0.0996	1.6299	
-0.0726	-0.1003	1.6335	
-0.0736	-0.1003	1.6306	
-0.0713	-0.0960	1.6283	
-0.0670	-0.0976	1.6279	
-0.0618	-0.0940	1.6256	
-0.0605	-0.0930	1.6269	
-0.0661	-0.0976	1.6302	
-0.0641	-0.0947	1.6283	
-0.0624	-0.0970	1.6296	
-0.0621	-0.0966	1.6306	
-0.0588	-0.0966	1.6296	
-0.0621	-0.0960	1.6286	
-0.0572	-0.0950	1.6302	
-0.0674	-0.0957	1.6306	
-0.0697	-0.0983	1.6292	
-0.0654	-0.0953	1.6302	
-0.0707	-0.0976	1.6296	
-0.0759	-0.1003	1.6312	
-0.0730	-0.0966	1.6283	
-0.0690	-0.0970	1.6276	
-0.0611	-0.0930	1.6269	
-0.0588	-0.0970	1.6283	
-0.0578	-0.0973	1.6292	
-0.0549	-0.0940	1.6263	
-0.0542	-0.0937	1.6276	
-0.0516	-0.0930	1.6263	
-0.0503	-0.0930	1.6230	
-0.0542	-0.0940	1.6256	
-0.0644	-0.0970	1.6283	
-0.0746	-0.1012	1.6338	
-0.0799	-0.1003	1.6338	
-0.0710	-0.0976	1.6309	
-0.0647	-0.0993	1.6269	
-0.0677	-0.0973	1.6273	
-0.0615	-0.0957	1.6273	
-0.0539	-0.0920	1.6260	
-0.0509	-0.0933	1.6233	
-0.0516	-0.0927	1.6184	
-0.0611	-0.0927	1.6223	
-0.0588	-0.0937	1.6184	
-0.0493	-0.0891	1.6168	
-0.0454	-0.0904	1.6204	
-0.0519	-0.0917	1.6200	
-0.0608	-0.0940	1.6220	
-0.0601	-0.0950	1.6253	
-0.0644	-0.0947	1.6273	
-0.0638	-0.0943	1.6250	
-0.0634	-0.0973	1.6283	
-0.0743	-0.1009	1.6312	
-0.0766	-0.0989	1.6329	
-0.0730	-0.1003	1.6299	
-0.0720	-0.0970	1.6306	
-0.0700	-0.0970	1.6309	
-0.0700	-0.0980	1.6319	
-0.0697	-0.0970	1.6315	
-0.0720	-0.0986	1.6322	
-0.0651	-0.0966	1.6302	
-0.0641	-0.0957	1.6302	
-0.0440	-0.0930	1.6269	
-0.0381	-0.0894	1.6250	
-0.0414	-0.0914	1.6266	
-0.0434	-0.0914	1.6273	
-0.0447	-0.0897	1.6253	
