# Samples per Second per Channel acquired: 10000.000000
# X	Y	SUM	
-0.0125	-0.0204	0.2545	
-0.0131	-0.0207	0.2531	
-0.0128	-0.0200	0.2535	
-0.0128	-0.0197	0.2528	
-0.0118	-0.0200	0.2538	
-0.0125	-0.0191	0.2538	
-0.0135	-0.0197	0.2538	
-0.0131	-0.0191	0.2535	
-0.0131	-0.0194	0.2535	
-0.0141	-0.0191	0.2538	
-0.0131	-0.0204	0.2535	
-0.0138	-0.0194	0.2538	
-0.0138	-0.0187	0.2528	
-0.0131	-0.0191	0.2518	
-0.0128	-0.0191	0.2528	
-0.0131	-0.0184	0.2522	
-0.0135	-0.0184	0.2528	
-0.0141	-0.0187	0.2531	
-0.0138	-0.0197	0.2531	
-0.0141	-0.0191	0.2528	
-0.0135	-0.0187	0.2525	
-0.0131	-0.0191	0.2531	
-0.0135	-0.0191	0.2525	
-0.0125	-0.0191	0.2525	
-0.0125	-0.0184	0.2531	
-0.0128	-0.0194	0.2525	
-0.0112	-0.0194	0.2522	
-0.0118	-0.0191	0.2525	
-0.0131	-0.0191	0.2522	
-0.0131	-0.0191	0.2535	
-0.0145	-0.0197	0.2535	
-0.0145	-0.0187	0.2528	
-0.0148	-0.0191	0.2531	
-0.0141	-0.0197	0.2531	
-0.0138	-0.0200	0.2535	
-0.0131	-0.0197	0.2538	
-0.0138	-0.0194	0.2541	
-0.0131	-0.0197	0.2545	
-0.0135	-0.0197	0.2538	
-0.0135	-0.0197	0.2545	
-0.0141	-0.0200	0.2541	
-0.0135	-0.0194	0.2535	
-0.0131	-0.0200	0.2538	
-0.0131	-0.0197	0.2538	
-0.0138	-0.0191	0.2541	
-0.0131	-0.0194	0.2538	
-0.0131	-0.0200	0.2545	
-0.0145	-0.0204	0.2551	
-0.0145	-0.0197	0.2548	
-0.0131	-0.0197	0.2548	
-0.0125	-0.0197	0.2538	
-0.0128	-0.0200	0.2535	
-0.0115	-0.0200	0.2538	
-0.0115	-0.0197	0.2535	
-0.0115	-0.0200	0.2538	
-0.0118	-0.0200	0.2541	
-0.0125	-0.0204	0.2538	
-0.0125	-0.0200	0.2545	
-0.0125	-0.0200	0.2551	
-0.0135	-0.0204	0.2551	
-0.0131	-0.0207	0.2548	
-0.0135	-0.0207	0.2554	
-0.0135	-0.0204	0.2545	
-0.0138	-0.0204	0.2551	
-0.0141	-0.0204	0.2551	
-0.0128	-0.0207	0.2548	
-0.0135	-0.0207	0.2548	
-0.0128	-0.0204	0.2548	
-0.0125	-0.0197	0.2535	
-0.0128	-0.0200	0.2548	
-0.0135	-0.0210	0.2551	
-0.0145	-0.0210	0.2558	
-0.0145	-0.0204	0.2551	
-0.0145	-0.0210	0.2561	
-0.0151	-0.0217	0.2561	
-0.0151	-0.0214	0.2561	
-0.0148	-0.0207	0.2558	
-0.0154	-0.0204	0.2564	
-0.0164	-0.0214	0.2574	
-0.0158	-0.0214	0.2564	
-0.0151	-0.0214	0.2564	
-0.0148	-0.0210	0.2561	
-0.0148	-0.0207	0.2558	
-0.0145	-0.0214	0.2551	
-0.0141	-0.0207	0.2551	
-0.0131	-0.0207	0.2551	
-0.0131	-0.0204	0.2541	
-0.0131	-0.0214	0.2554	
-0.0138	-0.0204	0.2551	
-0.0131	-0.0214	0.2551	
-0.0115	-0.0207	0.2538	
-0.0108	-0.0210	0.2538	
-0.0118	-0.0204	0.2538	
-0.0115	-0.0204	0.2538	
-0.0108	-0.0207	0.2541	
-0.0102	-0.0204	0.2531	
-0.0102	-0.0210	0.2535	
-0.0095	-0.0200	0.2538	
-0.0102	-0.0200	0.2531	
-0.0092	-0.0194	0.2531	
-0.0095	-0.0204	0.2538	
-0.0095	-0.0194	0.2535	
-0.0085	-0.0194	0.2522	
-0.0079	-0.0197	0.2522	
-0.0072	-0.0187	0.2518	
-0.0072	-0.0187	0.2525	
-0.0082	-0.0191	0.2525	
-0.0075	-0.0191	0.2518	
-0.0082	-0.0194	0.2522	
-0.0075	-0.0191	0.2518	
-0.0079	-0.0187	0.2518	
-0.0059	-0.0191	0.2515	
-0.0066	-0.0187	0.2518	
-0.0062	-0.0194	0.2522	
-0.0075	-0.0200	0.2525	
-0.0082	-0.0207	0.2528	
-0.0085	-0.0204	0.2525	
-0.0082	-0.0204	0.2528	
-0.0075	-0.0197	0.2522	
-0.0066	-0.0204	0.2522	
-0.0062	-0.0197	0.2518	
-0.0056	-0.0194	0.2518	
-0.0059	-0.0197	0.2522	
-0.0059	-0.0197	0.2522	
-0.0066	-0.0200	0.2518	
-0.0049	-0.0197	0.2525	
-0.0049	-0.0197	0.2515	
-0.0052	-0.0184	0.2515	
-0.0043	-0.0194	0.2518	
-0.0043	-0.0194	0.2512	
-0.0036	-0.0194	0.2512	
-0.0052	-0.0197	0.2515	
-0.0062	-0.0191	0.2518	
-0.0056	-0.0197	0.2518	
-0.0052	-0.0197	0.2515	
-0.0069	-0.0204	0.2522	
-0.0066	-0.0197	0.2518	
-0.0066	-0.0204	0.2522	
-0.0069	-0.0197	0.2522	
-0.0072	-0.0197	0.2525	
-0.0082	-0.0200	0.2525	
-0.0072	-0.0197	0.2525	
-0.0059	-0.0197	0.2522	
-0.0059	-0.0197	0.2522	
-0.0062	-0.0191	0.2518	
-0.0059	-0.0191	0.2525	
-0.0072	-0.0184	0.2518	
-0.0069	-0.0197	0.2518	
-0.0066	-0.0200	0.2515	
-0.0072	-0.0197	0.2515	
-0.0066	-0.0197	0.2512	
-0.0072	-0.0194	0.2518	
-0.0062	-0.0191	0.2522	
-0.0062	-0.0187	0.2515	
-0.0062	-0.0187	0.2515	
-0.0062	-0.0187	0.2515	
-0.0072	-0.0187	0.2508	
-0.0072	-0.0194	0.2512	
-0.0072	-0.0191	0.2518	
-0.0072	-0.0187	0.2522	
-0.0075	-0.0184	0.2522	
-0.0082	-0.0187	0.2525	
-0.0075	-0.0191	0.2525	
-0.0089	-0.0191	0.2528	
-0.0075	-0.0197	0.2525	
-0.0069	-0.0187	0.2518	
-0.0072	-0.0184	0.2515	
-0.0072	-0.0187	0.2515	
-0.0069	-0.0194	0.2522	
-0.0079	-0.0197	0.2528	
-0.0085	-0.0197	0.2528	
-0.0082	-0.0197	0.2528	
-0.0085	-0.0187	0.2525	
-0.0089	-0.0197	0.2535	
-0.0098	-0.0194	0.2531	
-0.0092	-0.0197	0.2531	
-0.0085	-0.0200	0.2535	
-0.0085	-0.0200	0.2528	
-0.0089	-0.0197	0.2531	
-0.0085	-0.0197	0.2528	
-0.0092	-0.0200	0.2531	
-0.0089	-0.0197	0.2525	
-0.0082	-0.0197	0.2535	
-0.0072	-0.0197	0.2531	
-0.0075	-0.0200	0.2528	
-0.0075	-0.0200	0.2525	
-0.0082	-0.0197	0.2535	
-0.0069	-0.0197	0.2531	
-0.0075	-0.0200	0.2531	
-0.0079	-0.0197	0.2535	
-0.0089	-0.0204	0.2531	
-0.0072	-0.0200	0.2531	
-0.0079	-0.0207	0.2528	
-0.0072	-0.0200	0.2528	
-0.0079	-0.0204	0.2528	
-0.0075	-0.0210	0.2525	
-0.0079	-0.0200	0.2525	
-0.0072	-0.0200	0.2522	
-0.0052	-0.0194	0.2515	
-0.0049	-0.0204	0.2512	
-0.0046	-0.0197	0.2515	
-0.0046	-0.0197	0.2515	
-0.0043	-0.0194	0.2525	
-0.0039	-0.0200	0.2512	
-0.0033	-0.0184	0.2518	
-0.0043	-0.0191	0.2522	
-0.0043	-0.0197	0.2515	
-0.0033	-0.0191	0.2515	
-0.0023	-0.0187	0.2512	
-0.0033	-0.0194	0.2508	
-0.0033	-0.0200	0.2518	
-0.0033	-0.0197	0.2508	
-0.0033	-0.0187	0.2515	
-0.0033	-0.0191	0.2512	
-0.0023	-0.0191	0.2522	
-0.0020	-0.0194	0.2512	
-0.0020	-0.0191	0.2518	
-0.0013	-0.0187	0.2515	
-0.0013	-0.0184	0.2512	
-0.0006	-0.0187	0.2508	
0.0000	-0.0194	0.2505	
0.0000	-0.0184	0.2508	
0.0000	-0.0181	0.2508	
0.0000	-0.0184	0.2512	
0.0000	-0.0191	0.2505	
0.0000	-0.0191	0.2508	
-0.0016	-0.0191	0.2508	
-0.0020	-0.0197	0.2512	
-0.0026	-0.0191	0.2518	
-0.0033	-0.0197	0.2512	
-0.0036	-0.0197	0.2508	
-0.0026	-0.0191	0.2502	
-0.0026	-0.0197	0.2508	
-0.0033	-0.0187	0.2512	
-0.0026	-0.0194	0.2508	
-0.0033	-0.0197	0.2508	
-0.0036	-0.0197	0.2502	
-0.0023	-0.0191	0.2505	
